0.864
0.8873
0.893
0.898
0.9036
0.9068
0.9082
0.9099
0.912
0.9146
0.9159
0.9194
0.9208
0.9213
0.9226
0.9236
0.9255
0.9256
0.9263
0.9266
0.9275
0.9289
0.9284
0.9286
0.9281
0.928
0.9297
0.9304
0.9309
0.9322
