0.8351
0.8808
0.8956
0.9039
0.9102
0.9145
0.9191
0.922
0.9249
0.9282
0.9307
0.9331
0.9346
0.9363
0.9378
0.9383
0.9394
0.9416
0.943
0.9438
0.945
0.9465
0.947
0.9478
0.9485
0.9493
0.9504
0.9515
0.9523
0.9531
